GENEID	RECURRENCE	FREQ	NUM_SAMPLES	PROJECTID
ENSG00000165671	1	0.015385	65	literature_breast_BC
ENSG00000165682	1	0.015385	65	literature_breast_BC
ENSG00000165688	1	0.015385	65	literature_breast_BC
ENSG00000165689	1	0.015385	65	literature_breast_BC
ENSG00000165699	1	0.015385	65	literature_breast_BC
ENSG00000165704	1	0.015385	65	literature_breast_BC
ENSG00000165775	1	0.015385	65	literature_breast_BC
ENSG00000165795	1	0.015385	65	literature_breast_BC
ENSG00000165832	1	0.015385	65	literature_breast_BC
ENSG00000165861	1	0.015385	65	literature_breast_BC
ENSG00000165915	1	0.015385	65	literature_breast_BC
ENSG00000165916	1	0.015385	65	literature_breast_BC
ENSG00000165966	1	0.015385	65	literature_breast_BC
ENSG00000165972	1	0.015385	65	literature_breast_BC
ENSG00000165973	3	0.046154	65	literature_breast_BC
ENSG00000165995	1	0.015385	65	literature_breast_BC
ENSG00000166035	1	0.015385	65	literature_breast_BC
ENSG00000166049	1	0.015385	65	literature_breast_BC
ENSG00000166143	1	0.015385	65	literature_breast_BC
ENSG00000166147	1	0.015385	65	literature_breast_BC
ENSG00000166152	1	0.015385	65	literature_breast_BC
ENSG00000166164	1	0.015385	65	literature_breast_BC
ENSG00000166311	1	0.015385	65	literature_breast_BC
ENSG00000166313	2	0.030769	65	literature_breast_BC
ENSG00000166342	1	0.015385	65	literature_breast_BC
ENSG00000166343	2	0.030769	65	literature_breast_BC
ENSG00000166348	1	0.015385	65	literature_breast_BC
ENSG00000166349	2	0.030769	65	literature_breast_BC
ENSG00000166352	1	0.015385	65	literature_breast_BC
ENSG00000166359	1	0.015385	65	literature_breast_BC
ENSG00000166387	1	0.015385	65	literature_breast_BC
ENSG00000166401	1	0.015385	65	literature_breast_BC
ENSG00000166446	1	0.015385	65	literature_breast_BC
ENSG00000166483	1	0.015385	65	literature_breast_BC
ENSG00000166510	1	0.015385	65	literature_breast_BC
ENSG00000166535	1	0.015385	65	literature_breast_BC
ENSG00000166710	1	0.015385	65	literature_breast_BC
ENSG00000166747	1	0.015385	65	literature_breast_BC
ENSG00000166750	1	0.015385	65	literature_breast_BC
ENSG00000166762	1	0.015385	65	literature_breast_BC
ENSG00000166780	1	0.015385	65	literature_breast_BC
ENSG00000166783	1	0.015385	65	literature_breast_BC
ENSG00000166828	1	0.015385	65	literature_breast_BC
ENSG00000166833	1	0.015385	65	literature_breast_BC
ENSG00000166851	1	0.015385	65	literature_breast_BC
ENSG00000166866	1	0.015385	65	literature_breast_BC
ENSG00000166938	1	0.015385	65	literature_breast_BC
ENSG00000166946	1	0.015385	65	literature_breast_BC
ENSG00000166947	1	0.015385	65	literature_breast_BC
ENSG00000166961	1	0.015385	65	literature_breast_BC
ENSG00000166986	1	0.015385	65	literature_breast_BC
ENSG00000167104	2	0.030769	65	literature_breast_BC
ENSG00000167165	1	0.015385	65	literature_breast_BC
ENSG00000167173	1	0.015385	65	literature_breast_BC
ENSG00000167178	1	0.015385	65	literature_breast_BC
ENSG00000167186	1	0.015385	65	literature_breast_BC
ENSG00000167194	1	0.015385	65	literature_breast_BC
ENSG00000167216	1	0.015385	65	literature_breast_BC
ENSG00000167232	1	0.015385	65	literature_breast_BC
ENSG00000167258	1	0.015385	65	literature_breast_BC
ENSG00000167264	1	0.015385	65	literature_breast_BC
ENSG00000167306	2	0.030769	65	literature_breast_BC
ENSG00000167325	1	0.015385	65	literature_breast_BC
ENSG00000167384	1	0.015385	65	literature_breast_BC
ENSG00000167394	2	0.030769	65	literature_breast_BC
ENSG00000167419	2	0.030769	65	literature_breast_BC
ENSG00000167447	1	0.015385	65	literature_breast_BC
ENSG00000167483	1	0.015385	65	literature_breast_BC
ENSG00000167522	1	0.015385	65	literature_breast_BC
ENSG00000167525	1	0.015385	65	literature_breast_BC
ENSG00000167548	1	0.015385	65	literature_breast_BC
ENSG00000167555	2	0.030769	65	literature_breast_BC
ENSG00000167578	1	0.015385	65	literature_breast_BC
ENSG00000167633	2	0.030769	65	literature_breast_BC
ENSG00000167680	1	0.015385	65	literature_breast_BC
ENSG00000167740	1	0.015385	65	literature_breast_BC
ENSG00000167757	1	0.015385	65	literature_breast_BC
ENSG00000167765	1	0.015385	65	literature_breast_BC
ENSG00000167851	1	0.015385	65	literature_breast_BC
ENSG00000167889	1	0.015385	65	literature_breast_BC
ENSG00000167916	1	0.015385	65	literature_breast_BC
ENSG00000167925	1	0.015385	65	literature_breast_BC
ENSG00000167977	1	0.015385	65	literature_breast_BC
ENSG00000167978	1	0.015385	65	literature_breast_BC
ENSG00000167986	1	0.015385	65	literature_breast_BC
ENSG00000167987	1	0.015385	65	literature_breast_BC
ENSG00000168038	1	0.015385	65	literature_breast_BC
ENSG00000168056	1	0.015385	65	literature_breast_BC
ENSG00000168067	1	0.015385	65	literature_breast_BC
ENSG00000168137	1	0.015385	65	literature_breast_BC
ENSG00000168143	1	0.015385	65	literature_breast_BC
ENSG00000168350	1	0.015385	65	literature_breast_BC
ENSG00000168418	1	0.015385	65	literature_breast_BC
ENSG00000168438	1	0.015385	65	literature_breast_BC
ENSG00000168530	1	0.015385	65	literature_breast_BC
ENSG00000168556	1	0.015385	65	literature_breast_BC
ENSG00000168610	1	0.015385	65	literature_breast_BC
ENSG00000168612	1	0.015385	65	literature_breast_BC
ENSG00000168615	1	0.015385	65	literature_breast_BC
ENSG00000168702	1	0.015385	65	literature_breast_BC
ENSG00000168778	1	0.015385	65	literature_breast_BC
ENSG00000168781	1	0.015385	65	literature_breast_BC
ENSG00000168899	1	0.015385	65	literature_breast_BC
ENSG00000168917	1	0.015385	65	literature_breast_BC
ENSG00000168958	2	0.030769	65	literature_breast_BC
ENSG00000168959	1	0.015385	65	literature_breast_BC
ENSG00000169032	1	0.015385	65	literature_breast_BC
ENSG00000169045	1	0.015385	65	literature_breast_BC
ENSG00000169057	1	0.015385	65	literature_breast_BC
ENSG00000169174	1	0.015385	65	literature_breast_BC
ENSG00000169180	1	0.015385	65	literature_breast_BC
ENSG00000169231	1	0.015385	65	literature_breast_BC
ENSG00000169299	1	0.015385	65	literature_breast_BC
ENSG00000169313	1	0.015385	65	literature_breast_BC
ENSG00000169340	1	0.015385	65	literature_breast_BC
ENSG00000169393	1	0.015385	65	literature_breast_BC
ENSG00000169435	1	0.015385	65	literature_breast_BC
ENSG00000169436	1	0.015385	65	literature_breast_BC
ENSG00000169469	1	0.015385	65	literature_breast_BC
ENSG00000169474	2	0.030769	65	literature_breast_BC
ENSG00000169515	1	0.015385	65	literature_breast_BC
ENSG00000169554	1	0.015385	65	literature_breast_BC
ENSG00000169592	1	0.015385	65	literature_breast_BC
ENSG00000169641	1	0.015385	65	literature_breast_BC
ENSG00000169660	1	0.015385	65	literature_breast_BC
ENSG00000169718	1	0.015385	65	literature_breast_BC
ENSG00000169727	1	0.015385	65	literature_breast_BC
ENSG00000169756	1	0.015385	65	literature_breast_BC
ENSG00000169760	1	0.015385	65	literature_breast_BC
ENSG00000169777	2	0.030769	65	literature_breast_BC
ENSG00000169876	3	0.046154	65	literature_breast_BC
ENSG00000169902	1	0.015385	65	literature_breast_BC
ENSG00000169914	1	0.015385	65	literature_breast_BC
ENSG00000169926	1	0.015385	65	literature_breast_BC
ENSG00000170049	1	0.015385	65	literature_breast_BC
ENSG00000170145	1	0.015385	65	literature_breast_BC
ENSG00000170160	1	0.015385	65	literature_breast_BC
ENSG00000170270	1	0.015385	65	literature_breast_BC
ENSG00000170324	2	0.030769	65	literature_breast_BC
ENSG00000170325	1	0.015385	65	literature_breast_BC
ENSG00000170500	1	0.015385	65	literature_breast_BC
ENSG00000170540	1	0.015385	65	literature_breast_BC
ENSG00000170558	1	0.015385	65	literature_breast_BC
ENSG00000170631	1	0.015385	65	literature_breast_BC
ENSG00000170634	1	0.015385	65	literature_breast_BC
ENSG00000170677	1	0.015385	65	literature_breast_BC
ENSG00000170791	1	0.015385	65	literature_breast_BC
ENSG00000170854	1	0.015385	65	literature_breast_BC
ENSG00000170873	1	0.015385	65	literature_breast_BC
ENSG00000170891	1	0.015385	65	literature_breast_BC
ENSG00000170927	1	0.015385	65	literature_breast_BC
ENSG00000170961	2	0.030769	65	literature_breast_BC
ENSG00000171202	1	0.015385	65	literature_breast_BC
ENSG00000171295	1	0.015385	65	literature_breast_BC
ENSG00000171307	1	0.015385	65	literature_breast_BC
ENSG00000171311	1	0.015385	65	literature_breast_BC
ENSG00000171316	1	0.015385	65	literature_breast_BC
ENSG00000171403	1	0.015385	65	literature_breast_BC
ENSG00000171408	1	0.015385	65	literature_breast_BC
ENSG00000171467	1	0.015385	65	literature_breast_BC
ENSG00000171469	2	0.030769	65	literature_breast_BC
ENSG00000171475	1	0.015385	65	literature_breast_BC
ENSG00000171560	1	0.015385	65	literature_breast_BC
ENSG00000171570	1	0.015385	65	literature_breast_BC
ENSG00000171680	1	0.015385	65	literature_breast_BC
ENSG00000171714	1	0.015385	65	literature_breast_BC
ENSG00000171735	1	0.015385	65	literature_breast_BC
ENSG00000171793	1	0.015385	65	literature_breast_BC
ENSG00000171811	1	0.015385	65	literature_breast_BC
ENSG00000171817	1	0.015385	65	literature_breast_BC
ENSG00000171848	1	0.015385	65	literature_breast_BC
ENSG00000171862	3	0.046154	65	literature_breast_BC
ENSG00000171903	1	0.015385	65	literature_breast_BC
ENSG00000171914	1	0.015385	65	literature_breast_BC
ENSG00000171940	1	0.015385	65	literature_breast_BC
ENSG00000171988	1	0.015385	65	literature_breast_BC
ENSG00000172016	1	0.015385	65	literature_breast_BC
ENSG00000172037	1	0.015385	65	literature_breast_BC
ENSG00000172046	2	0.030769	65	literature_breast_BC
ENSG00000172081	1	0.015385	65	literature_breast_BC
ENSG00000172123	1	0.015385	65	literature_breast_BC
ENSG00000172159	1	0.015385	65	literature_breast_BC
ENSG00000172244	1	0.015385	65	literature_breast_BC
ENSG00000172260	1	0.015385	65	literature_breast_BC
ENSG00000172322	1	0.015385	65	literature_breast_BC
ENSG00000172349	1	0.015385	65	literature_breast_BC
ENSG00000172382	1	0.015385	65	literature_breast_BC
ENSG00000172426	1	0.015385	65	literature_breast_BC
ENSG00000172575	1	0.015385	65	literature_breast_BC
ENSG00000172716	1	0.015385	65	literature_breast_BC
ENSG00000172732	1	0.015385	65	literature_breast_BC
ENSG00000172757	1	0.015385	65	literature_breast_BC
ENSG00000172765	1	0.015385	65	literature_breast_BC
ENSG00000172803	1	0.015385	65	literature_breast_BC
ENSG00000172831	1	0.015385	65	literature_breast_BC
ENSG00000172845	1	0.015385	65	literature_breast_BC
ENSG00000172915	1	0.015385	65	literature_breast_BC
ENSG00000172969	1	0.015385	65	literature_breast_BC
ENSG00000172974	1	0.015385	65	literature_breast_BC
ENSG00000173068	1	0.015385	65	literature_breast_BC
ENSG00000173120	1	0.015385	65	literature_breast_BC
ENSG00000173157	1	0.015385	65	literature_breast_BC
ENSG00000173171	1	0.015385	65	literature_breast_BC
ENSG00000173193	1	0.015385	65	literature_breast_BC
ENSG00000173212	1	0.015385	65	literature_breast_BC
ENSG00000173230	1	0.015385	65	literature_breast_BC
ENSG00000173272	1	0.015385	65	literature_breast_BC
ENSG00000173275	1	0.015385	65	literature_breast_BC
ENSG00000173334	1	0.015385	65	literature_breast_BC
ENSG00000173406	1	0.015385	65	literature_breast_BC
ENSG00000173436	1	0.015385	65	literature_breast_BC
ENSG00000173482	1	0.015385	65	literature_breast_BC
ENSG00000173548	1	0.015385	65	literature_breast_BC
ENSG00000173557	1	0.015385	65	literature_breast_BC
ENSG00000173588	1	0.015385	65	literature_breast_BC
ENSG00000173612	1	0.015385	65	literature_breast_BC
ENSG00000173821	1	0.015385	65	literature_breast_BC
ENSG00000173848	1	0.015385	65	literature_breast_BC
ENSG00000173908	2	0.030769	65	literature_breast_BC
ENSG00000173915	1	0.015385	65	literature_breast_BC
ENSG00000173947	1	0.015385	65	literature_breast_BC
ENSG00000173992	1	0.015385	65	literature_breast_BC
ENSG00000174021	1	0.015385	65	literature_breast_BC
ENSG00000174100	1	0.015385	65	literature_breast_BC
ENSG00000174109	1	0.015385	65	literature_breast_BC
ENSG00000174137	1	0.015385	65	literature_breast_BC
ENSG00000174151	1	0.015385	65	literature_breast_BC
ENSG00000174165	1	0.015385	65	literature_breast_BC
ENSG00000174358	1	0.015385	65	literature_breast_BC
ENSG00000174373	3	0.046154	65	literature_breast_BC
ENSG00000174444	1	0.015385	65	literature_breast_BC
ENSG00000174446	1	0.015385	65	literature_breast_BC
ENSG00000174469	1	0.015385	65	literature_breast_BC
ENSG00000174482	1	0.015385	65	literature_breast_BC
ENSG00000174483	1	0.015385	65	literature_breast_BC
ENSG00000174502	1	0.015385	65	literature_breast_BC
ENSG00000174579	1	0.015385	65	literature_breast_BC
ENSG00000174780	1	0.015385	65	literature_breast_BC
ENSG00000174914	1	0.015385	65	literature_breast_BC
ENSG00000174915	1	0.015385	65	literature_breast_BC
ENSG00000174938	1	0.015385	65	literature_breast_BC
ENSG00000174939	1	0.015385	65	literature_breast_BC
ENSG00000175029	1	0.015385	65	literature_breast_BC
ENSG00000175054	4	0.061538	65	literature_breast_BC
ENSG00000175097	2	0.030769	65	literature_breast_BC
ENSG00000175104	1	0.015385	65	literature_breast_BC
ENSG00000175198	1	0.015385	65	literature_breast_BC
ENSG00000175213	1	0.015385	65	literature_breast_BC
ENSG00000175220	1	0.015385	65	literature_breast_BC
ENSG00000175267	1	0.015385	65	literature_breast_BC
ENSG00000175322	1	0.015385	65	literature_breast_BC
ENSG00000175329	1	0.015385	65	literature_breast_BC
ENSG00000175445	1	0.015385	65	literature_breast_BC
ENSG00000175497	2	0.030769	65	literature_breast_BC
ENSG00000175793	1	0.015385	65	literature_breast_BC
ENSG00000175946	1	0.015385	65	literature_breast_BC
ENSG00000175970	1	0.015385	65	literature_breast_BC
ENSG00000175984	1	0.015385	65	literature_breast_BC
ENSG00000176058	1	0.015385	65	literature_breast_BC
ENSG00000176208	1	0.015385	65	literature_breast_BC
ENSG00000176256	1	0.015385	65	literature_breast_BC
ENSG00000176261	1	0.015385	65	literature_breast_BC
ENSG00000176435	1	0.015385	65	literature_breast_BC
ENSG00000176476	1	0.015385	65	literature_breast_BC
ENSG00000176542	3	0.046154	65	literature_breast_BC
ENSG00000176601	1	0.015385	65	literature_breast_BC
ENSG00000176761	1	0.015385	65	literature_breast_BC
ENSG00000176809	1	0.015385	65	literature_breast_BC
ENSG00000176871	1	0.015385	65	literature_breast_BC
ENSG00000176915	1	0.015385	65	literature_breast_BC
ENSG00000176979	1	0.015385	65	literature_breast_BC
ENSG00000177084	1	0.015385	65	literature_breast_BC
ENSG00000177103	2	0.030769	65	literature_breast_BC
ENSG00000177150	1	0.015385	65	literature_breast_BC
ENSG00000177383	1	0.015385	65	literature_breast_BC
ENSG00000177455	1	0.015385	65	literature_breast_BC
ENSG00000177464	1	0.015385	65	literature_breast_BC
ENSG00000177511	1	0.015385	65	literature_breast_BC
ENSG00000177548	1	0.015385	65	literature_breast_BC
ENSG00000177558	1	0.015385	65	literature_breast_BC
ENSG00000177602	1	0.015385	65	literature_breast_BC
ENSG00000177606	1	0.015385	65	literature_breast_BC
ENSG00000177613	1	0.015385	65	literature_breast_BC
ENSG00000177688	1	0.015385	65	literature_breast_BC
ENSG00000177807	1	0.015385	65	literature_breast_BC
ENSG00000177971	1	0.015385	65	literature_breast_BC
ENSG00000178021	1	0.015385	65	literature_breast_BC
ENSG00000178104	3	0.046154	65	literature_breast_BC
ENSG00000178171	1	0.015385	65	literature_breast_BC
ENSG00000178209	1	0.015385	65	literature_breast_BC
ENSG00000178234	1	0.015385	65	literature_breast_BC
ENSG00000178235	1	0.015385	65	literature_breast_BC
ENSG00000178338	1	0.015385	65	literature_breast_BC
ENSG00000178342	2	0.030769	65	literature_breast_BC
ENSG00000178385	1	0.015385	65	literature_breast_BC
ENSG00000178395	1	0.015385	65	literature_breast_BC
ENSG00000178568	1	0.015385	65	literature_breast_BC
ENSG00000178662	1	0.015385	65	literature_breast_BC
ENSG00000178722	1	0.015385	65	literature_breast_BC
ENSG00000178773	1	0.015385	65	literature_breast_BC
ENSG00000178927	1	0.015385	65	literature_breast_BC
ENSG00000178974	1	0.015385	65	literature_breast_BC
ENSG00000179397	1	0.015385	65	literature_breast_BC
ENSG00000179403	1	0.015385	65	literature_breast_BC
ENSG00000179542	1	0.015385	65	literature_breast_BC
ENSG00000179577	1	0.015385	65	literature_breast_BC
ENSG00000179603	1	0.015385	65	literature_breast_BC
ENSG00000179873	1	0.015385	65	literature_breast_BC
ENSG00000179899	1	0.015385	65	literature_breast_BC
ENSG00000179912	1	0.015385	65	literature_breast_BC
ENSG00000179943	1	0.015385	65	literature_breast_BC
ENSG00000180081	1	0.015385	65	literature_breast_BC
ENSG00000180113	1	0.015385	65	literature_breast_BC
ENSG00000180198	1	0.015385	65	literature_breast_BC
ENSG00000180332	1	0.015385	65	literature_breast_BC
ENSG00000180357	2	0.030769	65	literature_breast_BC
ENSG00000180660	1	0.015385	65	literature_breast_BC
ENSG00000180777	1	0.015385	65	literature_breast_BC
ENSG00000180979	1	0.015385	65	literature_breast_BC
ENSG00000180992	1	0.015385	65	literature_breast_BC
ENSG00000181013	1	0.015385	65	literature_breast_BC
ENSG00000181036	1	0.015385	65	literature_breast_BC
ENSG00000181143	1	0.015385	65	literature_breast_BC
ENSG00000181191	1	0.015385	65	literature_breast_BC
ENSG00000181227	1	0.015385	65	literature_breast_BC
ENSG00000181433	1	0.015385	65	literature_breast_BC
ENSG00000181458	1	0.015385	65	literature_breast_BC
ENSG00000181472	1	0.015385	65	literature_breast_BC
ENSG00000181481	1	0.015385	65	literature_breast_BC
ENSG00000181555	1	0.015385	65	literature_breast_BC
ENSG00000181634	1	0.015385	65	literature_breast_BC
ENSG00000181690	2	0.030769	65	literature_breast_BC
ENSG00000181744	1	0.015385	65	literature_breast_BC
ENSG00000181804	1	0.015385	65	literature_breast_BC
ENSG00000182117	1	0.015385	65	literature_breast_BC
ENSG00000182134	1	0.015385	65	literature_breast_BC
ENSG00000182141	1	0.015385	65	literature_breast_BC
ENSG00000182199	1	0.015385	65	literature_breast_BC
ENSG00000182308	1	0.015385	65	literature_breast_BC
ENSG00000182379	1	0.015385	65	literature_breast_BC
ENSG00000182544	1	0.015385	65	literature_breast_BC
ENSG00000182551	1	0.015385	65	literature_breast_BC
ENSG00000182568	1	0.015385	65	literature_breast_BC
ENSG00000182585	1	0.015385	65	literature_breast_BC
ENSG00000182667	1	0.015385	65	literature_breast_BC
ENSG00000182670	1	0.015385	65	literature_breast_BC
ENSG00000182827	1	0.015385	65	literature_breast_BC
ENSG00000182841	1	0.015385	65	literature_breast_BC
ENSG00000182872	1	0.015385	65	literature_breast_BC
ENSG00000182902	1	0.015385	65	literature_breast_BC
ENSG00000182938	2	0.030769	65	literature_breast_BC
ENSG00000182957	1	0.015385	65	literature_breast_BC
ENSG00000182993	1	0.015385	65	literature_breast_BC
ENSG00000183034	1	0.015385	65	literature_breast_BC
ENSG00000183049	1	0.015385	65	literature_breast_BC
ENSG00000183060	1	0.015385	65	literature_breast_BC
ENSG00000183090	1	0.015385	65	literature_breast_BC
ENSG00000183324	1	0.015385	65	literature_breast_BC
ENSG00000183337	1	0.015385	65	literature_breast_BC
ENSG00000183401	1	0.015385	65	literature_breast_BC
ENSG00000183431	1	0.015385	65	literature_breast_BC
ENSG00000183454	1	0.015385	65	literature_breast_BC
ENSG00000183504	1	0.015385	65	literature_breast_BC
ENSG00000183569	1	0.015385	65	literature_breast_BC
ENSG00000183607	1	0.015385	65	literature_breast_BC
ENSG00000183763	1	0.015385	65	literature_breast_BC
ENSG00000183778	1	0.015385	65	literature_breast_BC
ENSG00000183780	1	0.015385	65	literature_breast_BC
ENSG00000183791	1	0.015385	65	literature_breast_BC
ENSG00000183814	1	0.015385	65	literature_breast_BC
ENSG00000183873	1	0.015385	65	literature_breast_BC
ENSG00000183914	2	0.030769	65	literature_breast_BC
ENSG00000183960	1	0.015385	65	literature_breast_BC
ENSG00000184005	1	0.015385	65	literature_breast_BC
ENSG00000184058	1	0.015385	65	literature_breast_BC
ENSG00000184083	1	0.015385	65	literature_breast_BC
ENSG00000184185	2	0.030769	65	literature_breast_BC
ENSG00000184307	1	0.015385	65	literature_breast_BC
ENSG00000184343	1	0.015385	65	literature_breast_BC
ENSG00000184363	1	0.015385	65	literature_breast_BC
ENSG00000184445	1	0.015385	65	literature_breast_BC
ENSG00000184470	1	0.015385	65	literature_breast_BC
ENSG00000184507	1	0.015385	65	literature_breast_BC
ENSG00000184564	1	0.015385	65	literature_breast_BC
ENSG00000184571	1	0.015385	65	literature_breast_BC
ENSG00000184575	1	0.015385	65	literature_breast_BC
ENSG00000184588	1	0.015385	65	literature_breast_BC
ENSG00000184611	1	0.015385	65	literature_breast_BC
ENSG00000184613	1	0.015385	65	literature_breast_BC
ENSG00000184634	2	0.030769	65	literature_breast_BC
ENSG00000184724	1	0.015385	65	literature_breast_BC
ENSG00000184788	3	0.046154	65	literature_breast_BC
ENSG00000184939	2	0.030769	65	literature_breast_BC
ENSG00000184999	2	0.030769	65	literature_breast_BC
ENSG00000185008	2	0.030769	65	literature_breast_BC
ENSG00000185052	1	0.015385	65	literature_breast_BC
ENSG00000185104	2	0.030769	65	literature_breast_BC
ENSG00000185149	1	0.015385	65	literature_breast_BC
ENSG00000185264	1	0.015385	65	literature_breast_BC
ENSG00000185313	1	0.015385	65	literature_breast_BC
ENSG00000185324	1	0.015385	65	literature_breast_BC
ENSG00000185448	1	0.015385	65	literature_breast_BC
ENSG00000185477	1	0.015385	65	literature_breast_BC
ENSG00000185479	1	0.015385	65	literature_breast_BC
ENSG00000185480	1	0.015385	65	literature_breast_BC
ENSG00000185532	2	0.030769	65	literature_breast_BC
ENSG00000185670	1	0.015385	65	literature_breast_BC
ENSG00000185697	1	0.015385	65	literature_breast_BC
ENSG00000185737	1	0.015385	65	literature_breast_BC
ENSG00000185787	1	0.015385	65	literature_breast_BC
ENSG00000185792	1	0.015385	65	literature_breast_BC
ENSG00000185838	1	0.015385	65	literature_breast_BC
ENSG00000185873	1	0.015385	65	literature_breast_BC
ENSG00000185899	1	0.015385	65	literature_breast_BC
ENSG00000185905	1	0.015385	65	literature_breast_BC
ENSG00000185945	1	0.015385	65	literature_breast_BC
ENSG00000185947	1	0.015385	65	literature_breast_BC
ENSG00000185973	1	0.015385	65	literature_breast_BC
ENSG00000186017	1	0.015385	65	literature_breast_BC
ENSG00000186026	1	0.015385	65	literature_breast_BC
ENSG00000186038	1	0.015385	65	literature_breast_BC
ENSG00000186104	1	0.015385	65	literature_breast_BC
ENSG00000186136	1	0.015385	65	literature_breast_BC
ENSG00000186174	1	0.015385	65	literature_breast_BC
ENSG00000186190	1	0.015385	65	literature_breast_BC
ENSG00000186231	1	0.015385	65	literature_breast_BC
ENSG00000186260	1	0.015385	65	literature_breast_BC
ENSG00000186350	1	0.015385	65	literature_breast_BC
ENSG00000186407	1	0.015385	65	literature_breast_BC
ENSG00000186416	1	0.015385	65	literature_breast_BC
ENSG00000186431	1	0.015385	65	literature_breast_BC
ENSG00000186458	1	0.015385	65	literature_breast_BC
ENSG00000186472	1	0.015385	65	literature_breast_BC
ENSG00000186510	1	0.015385	65	literature_breast_BC
ENSG00000186522	1	0.015385	65	literature_breast_BC
ENSG00000186532	1	0.015385	65	literature_breast_BC
ENSG00000186566	1	0.015385	65	literature_breast_BC
ENSG00000186567	1	0.015385	65	literature_breast_BC
ENSG00000186812	1	0.015385	65	literature_breast_BC
ENSG00000186976	1	0.015385	65	literature_breast_BC
ENSG00000187017	1	0.015385	65	literature_breast_BC
ENSG00000187033	1	0.015385	65	literature_breast_BC
ENSG00000187037	1	0.015385	65	literature_breast_BC
ENSG00000187066	1	0.015385	65	literature_breast_BC
ENSG00000187068	1	0.015385	65	literature_breast_BC
ENSG00000187116	1	0.015385	65	literature_breast_BC
ENSG00000187147	1	0.015385	65	literature_breast_BC
ENSG00000187231	1	0.015385	65	literature_breast_BC
ENSG00000187288	1	0.015385	65	literature_breast_BC
ENSG00000187475	2	0.030769	65	literature_breast_BC
ENSG00000187498	1	0.015385	65	literature_breast_BC
ENSG00000187510	1	0.015385	65	literature_breast_BC
ENSG00000187522	1	0.015385	65	literature_breast_BC
ENSG00000187554	1	0.015385	65	literature_breast_BC
ENSG00000187676	1	0.015385	65	literature_breast_BC
ENSG00000187713	1	0.015385	65	literature_breast_BC
ENSG00000187720	1	0.015385	65	literature_breast_BC
ENSG00000187778	1	0.015385	65	literature_breast_BC
ENSG00000187783	1	0.015385	65	literature_breast_BC
ENSG00000187790	1	0.015385	65	literature_breast_BC
ENSG00000187855	1	0.015385	65	literature_breast_BC
ENSG00000187950	2	0.030769	65	literature_breast_BC
ENSG00000187980	1	0.015385	65	literature_breast_BC
ENSG00000188021	1	0.015385	65	literature_breast_BC
ENSG00000188037	1	0.015385	65	literature_breast_BC
ENSG00000188038	1	0.015385	65	literature_breast_BC
ENSG00000188153	1	0.015385	65	literature_breast_BC
ENSG00000188158	2	0.030769	65	literature_breast_BC
ENSG00000188295	1	0.015385	65	literature_breast_BC
ENSG00000188342	1	0.015385	65	literature_breast_BC
ENSG00000188386	1	0.015385	65	literature_breast_BC
ENSG00000188487	1	0.015385	65	literature_breast_BC
ENSG00000188641	1	0.015385	65	literature_breast_BC
ENSG00000188643	1	0.015385	65	literature_breast_BC
ENSG00000188687	1	0.015385	65	literature_breast_BC
ENSG00000188691	1	0.015385	65	literature_breast_BC
ENSG00000188706	1	0.015385	65	literature_breast_BC
ENSG00000188770	1	0.015385	65	literature_breast_BC
ENSG00000188782	1	0.015385	65	literature_breast_BC
ENSG00000188783	1	0.015385	65	literature_breast_BC
ENSG00000188784	1	0.015385	65	literature_breast_BC
ENSG00000188906	1	0.015385	65	literature_breast_BC
ENSG00000188984	1	0.015385	65	literature_breast_BC
ENSG00000188987	1	0.015385	65	literature_breast_BC
ENSG00000189013	1	0.015385	65	literature_breast_BC
ENSG00000189056	1	0.015385	65	literature_breast_BC
ENSG00000189079	2	0.030769	65	literature_breast_BC
ENSG00000189091	1	0.015385	65	literature_breast_BC
ENSG00000189132	1	0.015385	65	literature_breast_BC
ENSG00000189164	1	0.015385	65	literature_breast_BC
ENSG00000189181	1	0.015385	65	literature_breast_BC
ENSG00000189184	2	0.030769	65	literature_breast_BC
ENSG00000189420	1	0.015385	65	literature_breast_BC
ENSG00000196091	1	0.015385	65	literature_breast_BC
ENSG00000196104	1	0.015385	65	literature_breast_BC
ENSG00000196131	1	0.015385	65	literature_breast_BC
ENSG00000196159	2	0.030769	65	literature_breast_BC
ENSG00000196189	1	0.015385	65	literature_breast_BC
ENSG00000196208	1	0.015385	65	literature_breast_BC
ENSG00000196218	1	0.015385	65	literature_breast_BC
ENSG00000196247	1	0.015385	65	literature_breast_BC
ENSG00000196284	1	0.015385	65	literature_breast_BC
ENSG00000196350	1	0.015385	65	literature_breast_BC
ENSG00000196364	1	0.015385	65	literature_breast_BC
ENSG00000196365	1	0.015385	65	literature_breast_BC
ENSG00000196381	1	0.015385	65	literature_breast_BC
ENSG00000196405	1	0.015385	65	literature_breast_BC
ENSG00000196422	1	0.015385	65	literature_breast_BC
ENSG00000196470	1	0.015385	65	literature_breast_BC
ENSG00000196498	2	0.030769	65	literature_breast_BC
ENSG00000196547	2	0.030769	65	literature_breast_BC
ENSG00000196569	3	0.046154	65	literature_breast_BC
ENSG00000196570	1	0.015385	65	literature_breast_BC
ENSG00000196576	1	0.015385	65	literature_breast_BC
ENSG00000196600	1	0.015385	65	literature_breast_BC
ENSG00000196604	1	0.015385	65	literature_breast_BC
ENSG00000196628	1	0.015385	65	literature_breast_BC
